# 勋伯格小调综合练习：四部写作无法实现的相邻和弦进行（自动生成，请勿手改）
# 重刷：./gradlew.bat :theory:jvmTest --tests "*SchoenbergMinorForbiddenTransitionGenerator*" -Pschoenberg.forbidden.write=true
# 判据：从小调综合练习程序自身提取的硬约束（一般四部规则 + 完整性/重复/共同音/减增预备解决/旋律进行）下，两拍相邻无任何合规四部实现。
# 规则自动继承练习：新增 typed 规则后重刷即生效。判据在小调内调性无关（a 小调探测）。
# 格式：<度数/性质/规模/转位> => <度数/性质/规模/转位>    # 人类可读罗马标记
#
3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 5/MAJOR/TRIAD/FIRST_INVERSION    # III43 => V6
3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 5/MAJOR/TRIAD/SECOND_INVERSION    # III43 => V64
3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 5/MINOR/TRIAD/SECOND_INVERSION    # III43 => v64
3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED/TRIAD/FIRST_INVERSION    # III43 => vii°6
3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED/TRIAD/ROOT_POSITION    # III43 => vii°
3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED/TRIAD/SECOND_INVERSION    # III43 => vii°64
3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED7/SEVENTH/FIRST_INVERSION    # III43 => vii°65
3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED7/SEVENTH/ROOT_POSITION    # III43 => vii°7
3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED7/SEVENTH/SECOND_INVERSION    # III43 => vii°43
3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED7/SEVENTH/THIRD_INVERSION    # III43 => vii°42
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2 => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # III42 => ii°6
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2 => 2/DIMINISHED/TRIAD/ROOT_POSITION    # III42 => ii°
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2 => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # III42 => ii°64
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2 => 2/HALF_DIMINISHED7/SEVENTH/FIRST_INVERSION    # III42 => ii°65
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2 => 2/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION    # III42 => ii°7
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2 => 2/HALF_DIMINISHED7/SEVENTH/SECOND_INVERSION    # III42 => ii°43
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2 => 2/HALF_DIMINISHED7/SEVENTH/THIRD_INVERSION    # III42 => ii°42
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2 => 2/MINOR/TRIAD/FIRST_INVERSION    # III42 => ii6
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2 => 2/MINOR/TRIAD/SECOND_INVERSION    # III42 => ii64
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # III42 => ii°6
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 2/DIMINISHED/TRIAD/ROOT_POSITION    # III42 => ii°
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # III42 => ii°64
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 2/HALF_DIMINISHED7/SEVENTH/FIRST_INVERSION    # III42 => ii°65
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 2/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION    # III42 => ii°7
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 2/HALF_DIMINISHED7/SEVENTH/SECOND_INVERSION    # III42 => ii°43
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 2/HALF_DIMINISHED7/SEVENTH/THIRD_INVERSION    # III42 => ii°42
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 2/MINOR/TRIAD/FIRST_INVERSION    # III42 => ii6
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 2/MINOR/TRIAD/SECOND_INVERSION    # III42 => ii64
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 5/DOMINANT7/SEVENTH/FIRST_INVERSION    # III42 => V65
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 5/DOMINANT7/SEVENTH/ROOT_POSITION    # III42 => V7
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 5/DOMINANT7/SEVENTH/THIRD_INVERSION    # III42 => V42
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 5/MAJOR/TRIAD/FIRST_INVERSION    # III42 => V6
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 5/MAJOR/TRIAD/ROOT_POSITION    # III42 => V
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 5/MINOR/TRIAD/FIRST_INVERSION    # III42 => v6
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 5/MINOR/TRIAD/ROOT_POSITION    # III42 => v
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED/TRIAD/FIRST_INVERSION    # III42 => vii°6
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED/TRIAD/ROOT_POSITION    # III42 => vii°
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED/TRIAD/SECOND_INVERSION    # III42 => vii°64
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED7/SEVENTH/FIRST_INVERSION    # III42 => vii°65
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED7/SEVENTH/ROOT_POSITION    # III42 => vii°7
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED7/SEVENTH/SECOND_INVERSION    # III42 => vii°43
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/DIMINISHED7/SEVENTH/THIRD_INVERSION    # III42 => vii°42
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/MAJOR/TRIAD/ROOT_POSITION    # III42 => VII
3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2 => 7/MAJOR/TRIAD/SECOND_INVERSION    # III42 => VII64
3/CUSTOM/TRIAD/FIRST_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # III6 => ii°6
3/CUSTOM/TRIAD/FIRST_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/DIMINISHED/TRIAD/ROOT_POSITION    # III6 => ii°
3/CUSTOM/TRIAD/FIRST_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # III6 => ii°64
3/CUSTOM/TRIAD/FIRST_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/HALF_DIMINISHED7/SEVENTH/FIRST_INVERSION    # III6 => ii°65
3/CUSTOM/TRIAD/FIRST_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION    # III6 => ii°7
3/CUSTOM/TRIAD/FIRST_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/HALF_DIMINISHED7/SEVENTH/SECOND_INVERSION    # III6 => ii°43
3/CUSTOM/TRIAD/FIRST_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/HALF_DIMINISHED7/SEVENTH/THIRD_INVERSION    # III6 => ii°42
3/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # III => ii°6
3/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/DIMINISHED/TRIAD/ROOT_POSITION    # III => ii°
3/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # III => ii°64
3/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/HALF_DIMINISHED7/SEVENTH/FIRST_INVERSION    # III => ii°65
3/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION    # III => ii°7
3/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/HALF_DIMINISHED7/SEVENTH/SECOND_INVERSION    # III => ii°43
3/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/HALF_DIMINISHED7/SEVENTH/THIRD_INVERSION    # III => ii°42
3/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/MINOR/TRIAD/FIRST_INVERSION    # III => ii6
3/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/MINOR/TRIAD/SECOND_INVERSION    # III => ii64
3/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # III64 => ii°6
3/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/DIMINISHED/TRIAD/ROOT_POSITION    # III64 => ii°
3/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # III64 => ii°64
3/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/HALF_DIMINISHED7/SEVENTH/FIRST_INVERSION    # III64 => ii°65
3/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION    # III64 => ii°7
3/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/HALF_DIMINISHED7/SEVENTH/SECOND_INVERSION    # III64 => ii°43
3/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/HALF_DIMINISHED7/SEVENTH/THIRD_INVERSION    # III64 => ii°42
3/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/MINOR/TRIAD/FIRST_INVERSION    # III64 => ii6
3/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2 => 2/MINOR/TRIAD/SECOND_INVERSION    # III64 => ii64
3/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/4 => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # iii°6 => ii°6
3/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/4 => 2/DIMINISHED/TRIAD/ROOT_POSITION    # iii°6 => ii°
3/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/4 => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # iii°6 => ii°64
3/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/4 => 2/MINOR/TRIAD/FIRST_INVERSION    # iii°6 => ii6
3/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/4 => 2/MINOR/TRIAD/ROOT_POSITION    # iii°6 => ii
3/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/4 => 2/MINOR/TRIAD/SECOND_INVERSION    # iii°6 => ii64
3/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/4 => 4/MAJOR/TRIAD/FIRST_INVERSION    # iii°6 => IV6
3/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/4 => 4/MAJOR/TRIAD/ROOT_POSITION    # iii°6 => IV
3/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/4 => 4/MAJOR/TRIAD/SECOND_INVERSION    # iii°6 => IV64
3/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/4 => 7/MAJOR/TRIAD/FIRST_INVERSION    # iii°6 => VII6
3/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/4 => 7/MAJOR/TRIAD/ROOT_POSITION    # iii°6 => VII
3/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/4 => 7/MAJOR/TRIAD/SECOND_INVERSION    # iii°6 => VII64
3/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/6 => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # III7 => ii°6
3/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/6 => 2/DIMINISHED/TRIAD/ROOT_POSITION    # III7 => ii°
3/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/6 => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # III7 => ii°64
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # iii°7 => ii°6
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 2/DIMINISHED/TRIAD/ROOT_POSITION    # iii°7 => ii°
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # iii°7 => ii°64
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 2/MINOR/TRIAD/FIRST_INVERSION    # iii°7 => ii6
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 2/MINOR/TRIAD/ROOT_POSITION    # iii°7 => ii
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 2/MINOR/TRIAD/SECOND_INVERSION    # iii°7 => ii64
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 4/MAJOR/TRIAD/FIRST_INVERSION    # iii°7 => IV6
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 4/MAJOR/TRIAD/ROOT_POSITION    # iii°7 => IV
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 4/MAJOR/TRIAD/SECOND_INVERSION    # iii°7 => IV64
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 4/MINOR/TRIAD/FIRST_INVERSION    # iii°7 => iv6
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 4/MINOR/TRIAD/SECOND_INVERSION    # iii°7 => iv64
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 7/MAJOR/TRIAD/FIRST_INVERSION    # iii°7 => VII6
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 7/MAJOR/TRIAD/ROOT_POSITION    # iii°7 => VII
3/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/4 => 7/MAJOR/TRIAD/SECOND_INVERSION    # iii°7 => VII64
3/MAJOR/TRIAD/FIRST_INVERSION => 1/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7    # III6 => I65
3/MAJOR/TRIAD/FIRST_INVERSION => 1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2    # III6 => i°6
3/MAJOR/TRIAD/FIRST_INVERSION => 5/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/4    # III6 => V65
3/MAJOR/TRIAD/FIRST_INVERSION => 6/DIMINISHED/TRIAD/SECOND_INVERSION    # III6 => vi°64
3/MAJOR/TRIAD/FIRST_INVERSION => 7/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/6    # III6 => VII42
3/MAJOR/TRIAD/FIRST_INVERSION => 7/DIMINISHED7/SEVENTH/FIRST_INVERSION    # III6 => vii°65
3/MAJOR/TRIAD/FIRST_INVERSION => 7/DIMINISHED7/SEVENTH/ROOT_POSITION    # III6 => vii°7
3/MAJOR/TRIAD/FIRST_INVERSION => 7/DIMINISHED7/SEVENTH/SECOND_INVERSION    # III6 => vii°43
3/MAJOR/TRIAD/FIRST_INVERSION => 7/DIMINISHED7/SEVENTH/THIRD_INVERSION    # III6 => vii°42
3/MAJOR/TRIAD/ROOT_POSITION => 1/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7    # III => I65
3/MAJOR/TRIAD/ROOT_POSITION => 1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2    # III => i°6
3/MAJOR/TRIAD/ROOT_POSITION => 5/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/4    # III => V65
3/MAJOR/TRIAD/ROOT_POSITION => 7/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/6    # III => VII42
3/MAJOR/TRIAD/ROOT_POSITION => 7/DIMINISHED7/SEVENTH/FIRST_INVERSION    # III => vii°65
3/MAJOR/TRIAD/ROOT_POSITION => 7/DIMINISHED7/SEVENTH/ROOT_POSITION    # III => vii°7
3/MAJOR/TRIAD/ROOT_POSITION => 7/DIMINISHED7/SEVENTH/SECOND_INVERSION    # III => vii°43
3/MAJOR/TRIAD/ROOT_POSITION => 7/DIMINISHED7/SEVENTH/THIRD_INVERSION    # III => vii°42
3/MAJOR/TRIAD/ROOT_POSITION@0/SECONDARY_DOMINANT/6 => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # III => ii°6
3/MAJOR/TRIAD/ROOT_POSITION@0/SECONDARY_DOMINANT/6 => 2/DIMINISHED/TRIAD/ROOT_POSITION    # III => ii°
3/MAJOR/TRIAD/ROOT_POSITION@0/SECONDARY_DOMINANT/6 => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # III => ii°64
3/MAJOR/TRIAD/SECOND_INVERSION => 1/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/7    # III64 => I7
3/MAJOR/TRIAD/SECOND_INVERSION => 1/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/7    # III64 => I7
3/MAJOR/TRIAD/SECOND_INVERSION => 1/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7    # III64 => I43
3/MAJOR/TRIAD/SECOND_INVERSION => 1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/7    # III64 => I42
3/MAJOR/TRIAD/SECOND_INVERSION => 1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7    # III64 => I42
3/MAJOR/TRIAD/SECOND_INVERSION => 1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7    # III64 => I
3/MAJOR/TRIAD/SECOND_INVERSION => 1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7    # III64 => I64
3/MAJOR/TRIAD/SECOND_INVERSION => 1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2    # III64 => i°6
3/MAJOR/TRIAD/SECOND_INVERSION => 2/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/1    # III64 => II7
3/MAJOR/TRIAD/SECOND_INVERSION => 2/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/1    # III64 => II7
3/MAJOR/TRIAD/SECOND_INVERSION => 2/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/1    # III64 => II42
3/MAJOR/TRIAD/SECOND_INVERSION => 2/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/1    # III64 => II42
3/MAJOR/TRIAD/SECOND_INVERSION => 2/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/1    # III64 => II
3/MAJOR/TRIAD/SECOND_INVERSION => 2/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/1    # III64 => II64
3/MAJOR/TRIAD/SECOND_INVERSION => 2/DIMINISHED7/SEVENTH/FIRST_INVERSION@1/SECONDARY_DOMINANT/5/rootless:rootless-dominant-ninth.chord-1.0-3-6-9.as-dominant.5.2    # III64 => ii°65
3/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/3    # III64 => IV7
3/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/3    # III64 => IV7
3/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/3    # III64 => IV43
3/MAJOR/TRIAD/SECOND_INVERSION => 4/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/3    # III64 => IV
3/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/4    # III64 => V7
3/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/4    # III64 => V7
3/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/4    # III64 => V43
3/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/4    # III64 => V42
3/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/4    # III64 => V42
3/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/4    # III64 => V
3/MAJOR/TRIAD/SECOND_INVERSION => 5/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/4    # III64 => V64
3/MAJOR/TRIAD/SECOND_INVERSION => 5/DIMINISHED7/SEVENTH/FIRST_INVERSION@1/SECONDARY_DOMINANT/1/rootless:rootless-dominant-ninth.chord-3.2-5-8-11.as-dominant.1.5    # III64 => v°65
3/MAJOR/TRIAD/SECOND_INVERSION => 5/DOMINANT7/SEVENTH/FIRST_INVERSION    # III64 => V65
3/MAJOR/TRIAD/SECOND_INVERSION => 5/MAJOR/TRIAD/FIRST_INVERSION    # III64 => V6
3/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/5    # III64 => VI42
3/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/5    # III64 => VI42
3/MAJOR/TRIAD/SECOND_INVERSION => 6/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/5    # III64 => VI64
3/MAJOR/TRIAD/SECOND_INVERSION => 6/DIMINISHED/TRIAD/ROOT_POSITION    # III64 => vi°
3/MAJOR/TRIAD/SECOND_INVERSION => 6/DIMINISHED/TRIAD/SECOND_INVERSION    # III64 => vi°64
3/MAJOR/TRIAD/SECOND_INVERSION => 6/DIMINISHED7/SEVENTH/FIRST_INVERSION@2/SECONDARY_DOMINANT/2/rootless:rootless-dominant-ninth.chord-2.1-4-7-10.as-dominant.2.6.sharp1    # III64 => vi°65
3/MAJOR/TRIAD/SECOND_INVERSION => 6/DIMINISHED7/SEVENTH/SECOND_INVERSION@2/SECONDARY_DOMINANT/4/rootless:rootless-dominant-ninth.chord-2.1-4-7-10.as-dominant.4.1    # III64 => vi°43
3/MAJOR/TRIAD/SECOND_INVERSION => 6/DOMINANT7/SEVENTH/ROOT_POSITION@1/SECONDARY_DOMINANT/2    # III64 => VI7
3/MAJOR/TRIAD/SECOND_INVERSION => 7/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/6    # III64 => VII65
3/MAJOR/TRIAD/SECOND_INVERSION => 7/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/6    # III64 => VII65
3/MAJOR/TRIAD/SECOND_INVERSION => 7/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/6    # III64 => VII7
3/MAJOR/TRIAD/SECOND_INVERSION => 7/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/6    # III64 => VII7
